Ticker,Company,Status,Method,Data Quality,Current Price,Current TTM EPS,Current TTM PE,Historical EPS Reports Used,PE_90D_Count,PE_90D_Min,PE_90D_Max,PE_90D_Mean,PE_90D_Median,PE_90D_Std,PE_90D_P10,PE_90D_P90,PE_90D_Current_ZScore,PE_90D_Current_Percentile,Value_90D_Min,Value_90D_Max,Value_90D_Mean,Value_90D_Lower_1Std,Value_90D_Upper_1Std,Value_90D_P10,Value_90D_P90,PE_180D_Count,PE_180D_Min,PE_180D_Max,PE_180D_Mean,PE_180D_Median,PE_180D_Std,PE_180D_P10,PE_180D_P90,PE_180D_Current_ZScore,PE_180D_Current_Percentile,Value_180D_Min,Value_180D_Max,Value_180D_Mean,Value_180D_Lower_1Std,Value_180D_Upper_1Std,Value_180D_P10,Value_180D_P90
GOOG,Alphabet Inc.,OK,SEC point-in-time,High,375.35,19.93,18.833418,38,62,15.988950092309926,30.437834366508152,26.40182010091195,27.32837598438394,4.056616714788629,17.99256627970398,29.937146126451065,-1.865693170695892,0.12903225806451613,318.6597753397368,606.6260389245075,526.1882746111752,445.33990348543784,607.0366457369125,358.5918459545003,596.6473223001697,124,15.988950092309926,32.24051702254134,27.629912477753113,28.13876114103333,3.3050067381268895,26.00330535726716,30.5308878543088,-2.661566276484664,0.06451612903225806,318.6597753397368,642.5535042592489,550.6641556816195,484.79537139075063,616.5329399724884,518.2458757703345,608.4805949363744
MSFT,Microsoft Corporation,OK,SEC point-in-time,High,492.81,17.95,27.454596,68,62,21.00178491501581,27.454595964267064,23.95545365581279,23.735416957310267,1.4367355130023713,22.20904704502651,25.4749398004441,2.4354812089770026,1.0,376.9820392245338,492.80999755859375,430.0003931218396,404.210990663447,455.7897955802321,398.65239445822584,457.2751694179716,124,21.00178491501581,27.454595964267064,24.36186077393165,24.56234792298503,1.3470803977124532,22.715237753731863,26.102189188677492,2.2958802097634874,1.0,376.9820392245338,492.80999755859375,437.2954008920731,413.1153077531346,461.47549403101164,407.7385176794869,468.534295936761
META,"Meta Platforms, Inc.",OK,SEC point-in-time,High,587.94,26.56,22.136295,55,62,19.601091974431817,24.77490900213068,21.930603958085136,21.92018155184659,1.1537993838329443,20.460690030184658,23.47803555575284,0.17827279577109376,0.5806451612903226,520.605002840909,658.0215830965908,582.4768411267412,551.8319294921382,613.1217527613442,543.4359272017045,623.5766243607953,124,19.601091974431817,29.312472873263886,24.33442694527199,23.448363148082386,2.9099044039827766,20.830981001420454,28.471478055821624,-0.7553966179313014,0.29838709677419356,520.605002840909,778.5392795138888,646.322379666424,569.0353186966415,723.6094406362065,553.2708553977272,756.2024571626223
AMZN,"Amazon.com, Inc.",OK,SEC point-in-time,High,277.42,12.44,22.300646,68,62,21.848751936626357,32.8935395017195,29.517424088442805,29.427033748352926,2.2920936630347364,27.68684204685631,32.298565002149374,-3.1485528732223695,0.016129032258064516,271.7984740916319,409.1956314013906,367.19675566022846,338.68311049207637,395.7104008283806,344.4243150628925,401.7941486267382,124,21.848751936626357,36.818687619857045,30.16435887948155,29.428827933717574,2.556722233583262,27.87691344484758,33.39428187414193,-3.075700901798984,0.008064516129032258,271.7984740916319,458.02447399102164,375.24462446075046,343.4389998749747,407.05024904652623,346.7888032539039,415.42486651432563
AAPL,Apple Inc.,OK,SEC point-in-time,High,309.38,8.71,35.520092,68,62,33.311137275603436,41.171911207296084,37.08119209146415,36.75786865825515,1.8941719121307403,35.045882033378106,40.25326744984772,-0.8241596665363308,0.22580645161290322,290.14000567050596,358.6073466155489,322.9771831166528,306.4789457619941,339.4754204713115,305.24963251072336,350.60595948817365,124,31.218987959849684,41.171911207296084,35.14883377085398,34.78052823547276,2.46994001056981,32.14202455931072,38.3756656970008,0.15031062598980557,0.6129032258064516,271.91738513029077,358.6073466155489,306.1463421441382,284.6331646520752,327.65951963620125,279.9570339115964,334.252048220877
NVDA,NVIDIA Corporation,OK,SEC point-in-time,High,211.94,6.52,32.506134,65,62,29.098008347141793,48.11020520268654,33.752968795520374,31.91653919073925,5.13842783676683,29.987290106360064,44.697143243283634,-0.2426490816118762,0.6451612903225806,189.71901442336448,313.6785379215162,220.06935654679282,186.56680705107308,253.57190604251255,195.51713149346762,291.4253739462093,111,29.098008347141793,48.11020520268654,35.72829911892299,35.244897336375956,4.7280863207831585,30.47473200612557,42.70408163265306,-0.6814945625589317,0.36036036036036034,189.71901442336448,313.6785379215162,232.94851025537787,202.1213874438717,263.77563306688404,198.6952526799387,278.43061224489793
AMD,"Advanced Micro Devices, Inc.",OK,SEC point-in-time,High,518.58,3.0,172.86,63,62,133.92130867379612,190.4622862768955,163.7232157012762,167.49180527984117,13.751979487831983,146.1337700515497,179.41180519979508,0.6643977550147038,0.7258064516129032,401.76392602138833,571.3868588306865,491.16964710382854,449.91370864033263,532.4255855673246,438.4013101546491,538.2354155993853,124,72.05660262197819,190.4622862768955,126.07816292537514,134.90723770099123,41.291476073468786,75.520375377727,176.6734399013832,1.132965965939005,0.8629032258064516,216.16980786593456,571.3868588306865,378.23448877612543,254.36006055571906,502.1089169965318,226.561126133181,530.0203197041496
AVGO,Broadcom Inc.,OK,SEC point-in-time,High,418.16,6.0,69.69334,34,62,59.97504362845778,93.87329577470153,71.08770694876648,65.33860192322692,9.86014118434963,61.91930228184147,83.47855595817344,-0.14141450134402378,0.6290322580645161,359.85026177074667,563.2397746482092,426.5262416925989,367.3653945865011,485.68708879869666,371.51581369104883,500.87133574904067,124,57.19493248774063,93.87329577470153,70.47040449950536,67.80608235165258,8.589105183843703,61.64026701509854,82.3504870676855,-0.09047094928666526,0.5806451612903226,343.1695949264438,563.2397746482092,422.82242699703215,371.28779589397,474.3570581000944,369.8416020905912,494.10292240611307
NFLX,"Netflix, Inc.",OK,SEC point-in-time,High,73.57,3.18,23.13522,68,0,,,,,,,,,,,,,,,,,49,29.98418996456582,42.60474344487245,36.30216973456987,37.2964429289927,3.6509505605409367,30.747825411468614,40.41185884136455,-3.606444271493782,0.0,95.34972408731932,135.48308415469438,115.44089975593221,103.83087697341203,127.05092253845237,97.7780848084702,128.50971111553926
