Ticker,Company,Status,Method,Data Quality,Current Price,Current TTM EPS,Current TTM PE,Historical EPS Reports Used,PE_90D_Count,PE_90D_Min,PE_90D_Max,PE_90D_Mean,PE_90D_Median,PE_90D_Std,PE_90D_P10,PE_90D_P90,PE_90D_Current_ZScore,PE_90D_Current_Percentile,Value_90D_Min,Value_90D_Max,Value_90D_Mean,Value_90D_Lower_1Std,Value_90D_Upper_1Std,Value_90D_P10,Value_90D_P90,PE_180D_Count,PE_180D_Min,PE_180D_Max,PE_180D_Mean,PE_180D_Median,PE_180D_Std,PE_180D_P10,PE_180D_P90,PE_180D_Current_ZScore,PE_180D_Current_Percentile,Value_180D_Min,Value_180D_Max,Value_180D_Mean,Value_180D_Lower_1Std,Value_180D_Upper_1Std,Value_180D_P10,Value_180D_P90
GOOG,Alphabet Inc.,OK,SEC point-in-time,High,335.38,19.92,16.836346,38,61,15.988950092309926,28.30663662116824,21.885658209946463,18.707684641923812,5.007876349029583,16.764439918598537,27.620137765333002,-1.0082741381833262,0.11475409836065574,318.4998858388137,563.8682014936714,435.9623115421336,336.2054146694643,535.7192084148029,333.9476431784829,550.1931442854334,123,15.988950092309926,32.24051702254134,25.481233638419003,27.31960363555373,5.146853966762917,17.03083829625895,30.409306599655558,-1.6796450208701286,0.056910569105691054,318.4998858388137,642.2310990890236,507.58617407730657,405.0608430593893,610.1115050952238,339.2542988614783,605.7533874651388
MSFT,Microsoft Corporation,OK,SEC point-in-time,High,493.95,17.94,27.533445,68,61,21.00178491501581,28.608915281162954,24.90393474077399,23.675595238095237,2.3875329512396837,22.203570774623326,27.911977103825734,1.1013503532425315,0.7704918032786885,376.7720213753837,513.2439401440635,446.7765892494854,403.9442481042455,489.60893039472535,398.3320596967425,500.7408692426337,123,21.00178491501581,28.608915281162954,24.823954075218758,24.584739546689338,1.874986924151739,22.714523315429688,27.642116706019326,1.4450719041718334,0.8861788617886179,376.7720213753837,513.2439401440635,445.3417361094246,411.7044706901424,478.97900152870676,407.49854827880864,495.89957370598677
META,"Meta Platforms, Inc.",OK,SEC point-in-time,High,613.48,26.52,23.132729,56,61,19.740727095170456,24.77490900213068,21.823958351521064,21.779201941644686,1.1608785434492674,20.483271928267044,23.485453657670455,1.1273967081777947,0.8524590163934426,523.5240825639205,657.0305867365056,578.7713754823386,547.984876510064,609.5578744546132,543.216371537642,622.8342310014204,123,19.740727095170456,29.312472873263886,23.201432070749263,22.287635387073863,2.436823491324941,20.64545498934659,27.137079608343974,-0.028193700115680825,0.6666666666666666,523.5240825639205,777.3667805989583,615.3019785162704,550.677419526333,679.9265375062079,547.5174663174715,719.6753512132822
AMZN,"Amazon.com, Inc.",OK,SEC point-in-time,High,256.97,12.43,20.67337,68,61,20.508447157598177,30.497608458596556,25.608916522744387,27.764354139994207,3.7873476219759596,20.87288915583518,29.572965996117116,-1.3031670222469263,0.04918032786885246,254.91999816894534,379.0852731403552,318.31883237771274,271.24210143655154,365.39556331887394,259.45001220703125,367.59196733173576,123,20.508447157598177,36.818687619857045,28.67887824863185,29.30822864569713,4.383558480203658,21.09300117768881,33.415341769634765,-1.8262578872359243,0.024390243902439025,254.91999816894534,457.65628711482304,356.4784566304939,301.99082472156243,410.96608853942536,262.1860046386719,415.35269819656014
AAPL,Apple Inc.,OK,SEC point-in-time,High,316.22,8.74,36.18078,68,61,33.311137275603436,41.171911207296084,36.846520065549946,35.98737223961324,1.9595723828726663,35.03147522416011,40.31718995322904,-0.3397374199436282,0.5409836065573771,291.139339788774,359.8425039517678,322.03858537290654,304.91192274659943,339.16524799921365,306.17509345915937,352.3722401912218,123,31.218987959849684,41.171911207296084,35.58005056765079,35.59471857397209,2.3766205892035255,32.13645490815368,38.38886177857332,0.25276623247235847,0.6422764227642277,272.8539547690863,359.8425039517678,310.9696419612679,290.19797801162906,331.7413059109067,280.8726158972632,335.51865194473083
NVDA,NVIDIA Corporation,OK,SEC point-in-time,High,225.73,7.9,28.573418,66,61,26.505689464236326,34.502297557696444,31.29936054263373,31.3736592828771,1.8691566443622991,28.881162698892815,33.57120998785652,-1.4583810034625209,0.08196721311475409,209.394946767467,272.56815070580194,247.26494828680646,232.4986107963443,262.03128577726864,228.16118532125324,265.2125589040665,123,26.505689464236326,48.11020520268654,34.81336098782136,33.31699809473104,4.847241098954932,29.883919638477455,42.48612322126116,-1.287318468472034,0.04065040650406504,209.394946767467,380.07062110122365,275.02555180378874,236.7323471220448,313.31875648553273,236.0829651439719,335.64037344796316
AMD,"Advanced Micro Devices, Inc.",OK,SEC point-in-time,High,505.74,3.92,129.0153,64,61,117.26478243241887,190.4622862768955,151.99111927038817,162.2786925268955,24.65464981730507,120.68380243061135,179.42951139856558,-0.931906128890197,0.3442622950819672,459.677947135082,746.6121622054303,595.8051875399216,499.1589602560857,692.4514148237574,473.0805055279965,703.3636846823771,123,72.9773582602447,190.4622862768955,135.02429386639645,135.75409435835041,34.11599768996945,77.86339525906546,176.7429479380123,-0.1761341972468,0.44715447154471544,286.0712443801592,746.6121622054303,529.295231956274,395.56052101159383,663.0299429009543,305.2245094155366,692.8323559170082
AVGO,Broadcom Inc.,OK,SEC point-in-time,High,368.56,7.84,47.010204,34,61,59.16638874174553,71.17471044353162,63.912550151349755,63.54742319929025,3.0799855045078104,60.31281380804129,69.23127896377132,-5.487800551857075,0.0,463.8644877352849,558.0097298772879,501.0743931865821,476.92730683124086,525.2214795419233,472.8524602550437,542.7732270759672,123,57.19493248774063,93.87329577470153,69.51319879174814,65.29617182625313,9.155056979840847,60.603660037632594,82.3629623918738,-2.4579852251383074,0.0,448.4082707038865,735.96663887366,544.9834785273054,473.2078318053531,616.7591252492576,475.1326946950395,645.7256251522905
NFLX,"Netflix, Inc.",OK,SEC point-in-time,High,76.77,3.18,24.141508,68,0,,,,,,,,,,,,,,,,,25,35.93675816954359,42.60474344487245,38.4385770413244,37.671935793910556,2.0227680414547398,36.36521712593409,41.51462479542365,-7.0680714487866805,0.0,114.27889097914861,135.48308415469438,122.2346749914116,115.80227261958552,128.66707736323767,115.6413904604704,132.0165068494472
