Ticker,Company,Price,Market Cap,TTM EPS,Forward EPS,TTM PE,Forward PE,PEG,PS,EP,Forward EP,10Y Yield,ERP
GOOG,Alphabet Inc.,337.71,4130171256832.0,19.86,14.82767,17.00453,22.775661,0.93,9.263257,0.05880785289153416,0.04390651742619407,0.04671999931335449,-0.002813481887160421
MSFT,Microsoft Corporation,505.06,3750346096640.0,17.97,23.57328,28.105732,21.425104,1.6,11.301703,0.03557993109729537,0.04667421692472182,0.04671999931335449,-4.578238863267581e-05
META,"Meta Platforms, Inc.",571.1,1454880718848.0,26.33,34.83499,21.690086,16.394434,0.85,6.3741508,0.04610400980563824,0.06099630537559096,0.04671999931335449,0.014276306062236468
AMZN,"Amazon.com, Inc.",256.26,2764100599808.0,12.25,10.39051,20.919184,24.662891,1.39,3.5634546,0.047803012565363304,0.04054674939514556,0.04671999931335449,-0.006173249918208931
AAPL,Apple Inc.,314.58,4591036923904.0,8.71,9.53851,36.117104,32.979992,2.5,9.834641,0.027687710598258,0.030321412677220425,0.04671999931335449,-0.01639858663613407
NVDA,NVIDIA Corporation,227.98,5505032912896.0,7.09,14.52753,32.155148,15.692964,0.59,21.716877,0.031099219229756996,0.06372282656373367,0.04671999931335449,0.017002827250379174
AMD,"Advanced Micro Devices, Inc.",476.67,778151854080.0,3.91,15.45073,121.910484,30.85097,1.03,18.839167,0.008202739840980133,0.032413892210543985,0.04671999931335449,-0.014306107102810509
AVGO,Broadcom Inc.,371.54,1767631355904.0,6.28,19.49997,59.16242,19.053364,0.4,23.423195,0.016902621521235936,0.05248417397857566,0.04671999931335449,0.005764174665221167
NFLX,"Netflix, Inc.",79.84,332448923648.0,3.11,3.82091,25.672026,20.895544,1.84,6.8729305,0.038952905811623244,0.04785708917835671,0.04671999931335449,0.0011370898650022165
