Ticker,Company,Status,Method,Data Quality,Current Price,Current TTM EPS,Current TTM PE,Historical EPS Reports Used,PE_90D_Count,PE_90D_Min,PE_90D_Max,PE_90D_Mean,PE_90D_Median,PE_90D_Std,PE_90D_P10,PE_90D_P90,PE_90D_Current_ZScore,PE_90D_Current_Percentile,Value_90D_Min,Value_90D_Max,Value_90D_Mean,Value_90D_Lower_1Std,Value_90D_Upper_1Std,Value_90D_P10,Value_90D_P90,PE_180D_Count,PE_180D_Min,PE_180D_Max,PE_180D_Mean,PE_180D_Median,PE_180D_Std,PE_180D_P10,PE_180D_P90,PE_180D_Current_ZScore,PE_180D_Current_Percentile,Value_180D_Min,Value_180D_Max,Value_180D_Mean,Value_180D_Lower_1Std,Value_180D_Upper_1Std,Value_180D_P10,Value_180D_P90
GOOG,Alphabet Inc.,OK,SEC point-in-time,High,337.71,19.86,17.00453,38,63,15.988950092309926,28.713195474887968,23.118967213510853,26.40122006996091,4.994601300156749,16.966750155975326,27.981692618945463,-1.2242092703813938,0.12698412698412698,317.5405488332751,570.244062131275,459.1426888603255,359.9499070392125,558.3354706814386,336.95965809766994,555.7164154122569,125,15.988950092309926,32.24051702254134,26.06373889406148,27.63463070518092,4.755689200936737,17.177197290149422,30.380778832802967,-1.9049202988868725,0.064,317.5405488332751,640.296668067671,517.625854436061,423.1778669054574,612.0738419666645,341.1391381823675,603.3622676194669
MSFT,Microsoft Corporation,OK,SEC point-in-time,High,505.06,17.97,28.105732,68,63,21.00178491501581,28.192757524155642,24.684785934259754,23.795238676525297,2.161270527776429,22.214523315429688,27.642116706019326,1.5828402885129813,0.9682539682539683,377.4020749228341,506.62385270907686,443.58560323864776,404.74757185450534,482.42363462279013,399.19498397827147,496.72883720716726,125,21.00178491501581,28.192757524155642,24.701730836876223,24.620237804594492,1.7136375517500777,22.715952192034038,27.162896541499826,1.9864183996478078,0.984,377.4020749228341,506.62385270907686,443.8901031386657,413.09603633371677,474.6841699436146,408.2056608908516,488.1172508507519
META,"Meta Platforms, Inc.",OK,SEC point-in-time,High,571.1,26.33,21.690086,56,63,19.740727095170456,24.77490900213068,21.804472800507885,21.70836528441739,1.1418910263763957,20.483603095817525,23.470617453835228,-0.10017313199392715,0.49206349206349204,519.7733444158381,652.3233540261008,574.1117688373726,544.0457781128821,604.177759561863,539.3332695128754,617.9813575594815,125,19.740727095170456,29.312472873263886,23.544316318401975,22.384727894176137,2.660381249609845,20.65163662997159,28.097148325251435,-0.6969791711898076,0.248,519.7733444158381,771.7974107530381,619.921848663524,549.8740103612968,689.9696869657512,543.757592467152,739.7979154038702
AMZN,"Amazon.com, Inc.",OK,SEC point-in-time,High,256.26,12.25,20.919184,68,63,20.616251791281176,32.37320749383224,26.66202345494937,28.40909090909091,3.6785561965976665,21.034754586622586,29.900718214409206,-1.5611667045513613,0.047619047619047616,252.5490844431944,396.57179179944495,326.6097873231298,281.54747391480834,371.6721007314512,257.6757436861267,366.28379812651275,125,20.616251791281176,36.818687619857045,29.12428226532609,29.425837320574164,3.976019732865072,21.87063522523004,33.373221978649106,-2.063646263499199,0.024,252.5490844431944,451.0289233432488,356.7724577502446,308.0662160226475,405.47869947784176,267.915281509068,408.8219692384516
AAPL,Apple Inc.,OK,SEC point-in-time,High,314.58,8.71,36.117104,68,63,33.311137275603436,41.171911207296084,36.86751914319905,35.98737223961324,1.9504637856161195,35.03459486969835,40.189344946466406,-0.3847367732398095,0.5238095238095238,290.14000567050596,358.6073466155489,321.11609173726373,304.1275521645473,338.10463130998016,305.15132131507266,350.04919448372243,125,31.218987959849684,41.171911207296084,35.350386536767644,35.433413156874245,2.4090790973787115,32.147594210467766,38.362469615428274,0.3182616395064028,0.688,271.91738513029077,358.6073466155489,307.9018667352462,286.91878779707764,328.88494567341473,280.0055455731743,334.1371103503803
NVDA,NVIDIA Corporation,OK,SEC point-in-time,High,227.98,7.09,32.155148,66,63,26.505689464236326,34.502297557696444,31.7843120087638,31.76263455775028,1.6150048676861148,29.883919638477455,34.02817870719874,0.2296191167321438,0.5873015873015873,187.92533830143554,244.6212896840678,225.35077214213533,213.90038763024077,236.8011566540299,211.87699023680514,241.25978703403908,125,26.505689464236326,48.11020520268654,35.28608950983586,34.1225126070779,4.600279466345346,30.344257442363368,42.468163937938456,-0.6805981099063998,0.296,187.92533830143554,341.10135488704753,250.17837462473625,217.56239320834774,282.7943560411248,215.14078526635626,301.0992823199837
AMD,"Advanced Micro Devices, Inc.",OK,SEC point-in-time,High,476.67,3.91,121.910484,64,63,117.4164524421594,190.4622862768955,156.84992462133891,166.32459296554816,22.22374842860784,122.6663262923763,179.39409900102459,-1.5721668526612107,0.07936507936507936,459.09832904884325,744.7075393426614,613.2832052694351,526.3883489135785,700.1780616252919,479.6253358031913,701.4309270940062,125,72.05660262197819,190.4622862768955,131.94576294620776,134.06038104363208,36.805801228957556,76.34490621314859,176.60393186475412,-0.27265481557598453,0.344,281.74131625193473,744.7075393426614,515.9079331196724,371.9972503144483,659.8186159248964,298.508583293411,690.5213735911886
AVGO,Broadcom Inc.,OK,SEC point-in-time,High,371.54,6.28,59.16242,34,63,59.16638874174553,93.87329577470153,66.62765355407336,64.5324453141249,7.653850913945129,60.84958297043989,74.38777031269515,-0.9753565411722211,0.0,371.56492129816195,589.5242974651256,418.4216643195807,370.35548058000535,466.4878480591562,382.13538105436254,467.1551975637256,125,57.19493248774063,93.87329577470153,69.87744232468768,65.79454849850957,8.888615501683464,61.18245442708334,82.33801174349722,-1.205477087253724,0.016,359.18417602301116,589.5242974651256,438.83033779903866,383.0098324484665,494.65084314961075,384.2258138020834,517.0827137491625
NFLX,"Netflix, Inc.",OK,SEC point-in-time,High,79.84,3.11,25.672026,68,0,,,,,,,,,,,,,,,,,33,35.93675816954359,42.60474344487245,38.48400995508325,38.316206498579525,1.7731163751197667,36.528853465445884,40.76284717665358,-7.225687007835488,0.0,111.76331790728055,132.50075211355332,119.68527096030891,114.17087903368642,125.19966288693139,113.60473427753669,126.77245471939263
