Ticker,Company,Price,Market Cap,TTM EPS,Forward EPS,TTM PE,Forward PE,PEG,PS,EP,Forward EP,10Y Yield,ERP
GOOG,Alphabet Inc.,356.62,4361439412224.0,19.92,14.73443,17.90261,24.203175,1.01,9.781952,0.05585777578374741,0.0413168919297852,0.04670000076293945,-0.0053831088331542515
MSFT,Microsoft Corporation,499.86,3711733071872.0,17.94,23.46875,27.862875,21.298962,1.59,11.185343,0.03589004921377986,0.04695064618093066,0.04670000076293945,0.0002506454179912049
META,"Meta Platforms, Inc.",589.9,1502773903360.0,26.55,35.13625,22.218458,16.788929,0.88,6.583981,0.04500762841159519,0.05956306153585353,0.04670000076293945,0.012863060772914076
AMZN,"Amazon.com, Inc.",272.26,2936681791488.0,12.43,10.32895,21.90346,26.358925,1.98,3.7859447,0.045654888709321974,0.03793781679277162,0.04670000076293945,-0.008762183970167835
AAPL,Apple Inc.,312.41,4559367831552.0,8.71,9.51307,35.86797,32.84008,2.41,9.766802,0.027880029448481163,0.03045059377100605,0.04670000076293945,-0.016249406991933404
NVDA,NVIDIA Corporation,218.99,5304156684288.0,6.53,12.89043,33.535988,16.988571,0.57,20.924438,0.029818713183250377,0.058863098771633406,0.04670000076293945,0.012163098008693952
AMD,"Advanced Micro Devices, Inc.",489.28,,3.9,13.91754,125.456406,35.15564,1.14,,0.007970896010464357,0.028444939502943103,0.04670000076293945,-0.01825506125999635
AVGO,Broadcom Inc.,420.565,2000871751680.0,6.02,19.49196,69.8613,21.576332,0.44,26.513905,0.014314077490994257,0.04634708071285057,0.04670000076293945,-0.00035292005008888405
NFLX,"Netflix, Inc.",73.69,306840731648.0,3.18,3.81756,23.172956,19.302906,1.64,6.343516,0.04315375220518388,0.05180567241145338,0.04670000076293945,0.005105671648513929
