Ticker,Company,Status,Method,Data Quality,Current Price,Current TTM EPS,Current TTM PE,Historical EPS Reports Used,PE_90D_Count,PE_90D_Min,PE_90D_Max,PE_90D_Mean,PE_90D_Median,PE_90D_Std,PE_90D_P10,PE_90D_P90,PE_90D_Current_ZScore,PE_90D_Current_Percentile,Value_90D_Min,Value_90D_Max,Value_90D_Mean,Value_90D_Lower_1Std,Value_90D_Upper_1Std,Value_90D_P10,Value_90D_P90,PE_180D_Count,PE_180D_Min,PE_180D_Max,PE_180D_Mean,PE_180D_Median,PE_180D_Std,PE_180D_P10,PE_180D_P90,PE_180D_Current_ZScore,PE_180D_Current_Percentile,Value_180D_Min,Value_180D_Max,Value_180D_Mean,Value_180D_Lower_1Std,Value_180D_Upper_1Std,Value_180D_P10,Value_180D_P90
GOOG,Alphabet Inc.,OK,SEC point-in-time,High,343.54,19.91,17.254646,38,62,15.988950092309926,29.985506129028416,24.79675243111748,27.034324803123212,4.727537003215847,17.19904548495574,29.21899325605752,-1.5953564035537016,0.12903225806451613,318.3399963378906,597.0114270289557,493.703340903549,399.5780791695215,587.8286026375765,342.43299560546876,581.7501557281053,125,15.988950092309926,32.24051702254134,26.88748136781118,28.012951648863897,4.074645294834643,17.912204652381025,30.380778832802967,-2.3640917603361835,0.064,318.3399963378906,641.9086939187981,535.3297540331206,454.20356621296287,616.4559418532783,356.6319946289062,604.8813065611071
MSFT,Microsoft Corporation,OK,SEC point-in-time,High,495.4,17.94,27.61427,68,62,21.00178491501581,28.192757524155642,24.358624577462603,23.735416957310267,1.9261504938168628,22.20904704502651,27.452478945421312,1.690234191455106,0.9193548387096774,376.7720213753837,505.7780699833522,436.99372491967915,402.4385850606046,471.5488647787536,398.4303039877756,492.49747228085835,125,21.00178491501581,28.192757524155642,24.52613467084433,24.56309545607794,1.5664662504088616,22.715952192034038,26.826941606134277,1.9714024022858088,0.96,376.7720213753837,505.7780699833522,439.9988559949473,411.8964514626123,468.10126052728225,407.5241823250907,481.27533241404893
META,"Meta Platforms, Inc.",OK,SEC point-in-time,High,589.85,26.54,22.224941,56,62,19.740727095170456,24.77490900213068,21.98415203588615,22.02109042080966,1.1164055927699912,20.485308283025567,23.47803555575284,0.2156823341563635,0.5806451612903226,523.9188971058239,657.5260849165483,583.4593950324185,553.829990600303,613.088799464534,543.6800818314986,623.1070636496803,125,19.740727095170456,29.312472873263886,24.00946864371707,22.8207275390625,2.7480474093435907,20.981684690735364,28.097148325251435,-0.6493802245367116,0.336,523.9188971058239,777.9530300564235,637.211297804251,564.2781195602721,710.14447604823,556.8539116921165,745.6983165521731
AMZN,"Amazon.com, Inc.",OK,SEC point-in-time,High,262.65,12.43,21.13033,68,62,21.130329356112984,32.77511961722488,28.168524549141214,29.173444903067995,3.2114916927915367,21.949557168581556,31.697967383279757,-2.1915655472312237,0.016129032258064516,262.6499938964844,407.39473684210526,350.1347601458253,310.2159184044265,390.0536018872241,272.83299560546874,394.0057345741674,125,21.130329356112984,36.818687619857045,29.694019815141758,29.425837320574164,3.2650253563931093,27.338516381368684,33.373221978649106,-2.622855531082953,0.008,262.6499938964844,457.65628711482304,369.09666630221204,328.5124011222457,409.6809314821784,339.81775862041275,414.82914919460836
AAPL,Apple Inc.,OK,SEC point-in-time,High,305.93,8.73,35.04353,68,62,33.311137275603436,41.171911207296084,37.048038999492675,36.75786865825515,1.9178837692034478,35.033035046929236,40.25326744984772,-1.0451670907696395,0.11290322580645161,290.80622841601803,359.4307848396948,323.42938046557106,306.68625516042493,340.1725057707172,305.83839595969226,351.4110248371706,125,31.218987959849684,41.171911207296084,35.21086025892109,35.00688905420315,2.4419071804046037,32.147594210467766,38.362469615428274,-0.06852441413983856,0.512,272.54176488948775,359.4307848396948,307.3908100603811,286.07296037544893,328.7086597453133,280.6484974573836,334.9043597426888
NVDA,NVIDIA Corporation,OK,SEC point-in-time,High,225.16,6.53,34.480858,65,62,29.098008347141793,45.371430066167086,32.330538970974736,31.91653919073925,2.7553360633212534,29.987290106360064,34.28958746777193,0.7804198760543531,0.9354838709677419,190.0099945068359,296.2754383320711,211.11841948046504,193.12607498697724,229.1107639739528,195.8170043945312,223.9110061645507,119,29.098008347141793,48.11020520268654,35.60646154130284,34.35834618841524,4.589505939742239,30.60214312846956,42.5440823301977,-0.24525592865145343,0.5042016806722689,190.0099945068359,314.1596399735431,232.51019386470756,202.54072007819076,262.47966765122436,199.83199462890624,277.812857616191
AMD,"Advanced Micro Devices, Inc.",OK,SEC point-in-time,High,514.39,3.91,131.55754,64,62,120.70951094051254,190.4622862768955,161.23710711553454,167.49180527984117,18.134083551599105,126.42442168797197,179.41180519979508,-1.6366731205954623,0.11290322580645161,471.97418777740404,744.7075393426614,630.4370888217401,559.5328221349876,701.3413555084926,494.31948879997043,701.5001583311988,125,72.05660262197819,190.4622862768955,128.64716261162252,134.06038104363208,39.465297784571476,75.53735812205188,176.60393186475412,0.0737452281309087,0.472,281.74131625193473,744.7075393426614,503.01040581144406,348.70109147376957,657.3197201491186,295.3510702572229,690.5213735911886
AVGO,Broadcom Inc.,OK,SEC point-in-time,High,392.99,6.02,65.28073,34,62,59.97504362845778,93.87329577470153,69.34771168320263,65.33860192322692,8.75420853394771,61.91930228184147,82.21149823818989,-0.46457445780865153,0.4838709677419355,361.04976264331583,565.1172405637031,417.4732243328798,364.7728889585146,470.173559707245,372.7541997366856,494.9132193939031,125,57.19493248774063,93.87329577470153,70.43927469383767,68.2368952273323,8.549730893330795,61.647920783069885,82.33801174349722,-0.6033575510384291,0.376,344.31349357619854,565.1172405637031,424.04443365690275,372.5750536790514,475.5138136347541,371.1204831140807,495.67483069585325
NFLX,"Netflix, Inc.",OK,SEC point-in-time,High,78.16,3.18,24.578617,68,0,,,,,,,,,,,,,,,,,42,30.04742950318829,42.60474344487245,37.090908864023255,37.65019654285294,3.3156142790987446,30.87075124145024,40.67747123627793,-3.7737477314231995,0.0,95.55082582013877,135.48308415469438,117.94909018759395,107.40543678005994,128.49274359512796,98.16898894781177,129.35435853136383
