Ticker,Company,Status,Method,Data Quality,Current Price,Current TTM EPS,Current TTM PE,Historical EPS Reports Used,PE_90D_Count,PE_90D_Min,PE_90D_Max,PE_90D_Mean,PE_90D_Median,PE_90D_Std,PE_90D_P10,PE_90D_P90,PE_90D_Current_ZScore,PE_90D_Current_Percentile,Value_90D_Min,Value_90D_Max,Value_90D_Mean,Value_90D_Lower_1Std,Value_90D_Upper_1Std,Value_90D_P10,Value_90D_P90,PE_180D_Count,PE_180D_Min,PE_180D_Max,PE_180D_Mean,PE_180D_Median,PE_180D_Std,PE_180D_P10,PE_180D_P90,PE_180D_Current_ZScore,PE_180D_Current_Percentile,Value_180D_Min,Value_180D_Max,Value_180D_Mean,Value_180D_Lower_1Std,Value_180D_Upper_1Std,Value_180D_P10,Value_180D_P90
GOOG,Alphabet Inc.,OK,SEC point-in-time,High,362.29,13.11,27.634632,37,61,25.267346405960915,32.24051702254134,29.041507475633168,29.231121374576897,1.636051097663735,27.130434223934497,31.242369193924894,-0.8599214765615648,0.19672131147540983,331.25491138214755,422.67317816551696,380.73416300555084,359.28553311517925,402.1827928959224,355.67999267578125,409.5874601323553,121,25.267346405960915,34.04738340537852,29.825688408639298,29.45232609589531,1.9384701218396136,27.594818482235777,32.65942708172662,-1.1303018725715408,0.10743801652892562,331.25491138214755,446.36119644451236,391.0147750372612,365.60143173994385,416.4281183345785,361.768070302111,428.165089041436
MSFT,Microsoft Corporation,OK,SEC point-in-time,High,403.41,16.78,24.04112,67,61,22.31206935670243,27.41190410795666,24.757275931913284,24.709523518880207,1.1941634385728177,23.204503348650523,26.526579340969942,-0.5997134971484183,0.26229508196721313,374.3965238054668,459.97175093151276,415.42709013750493,395.389027638253,435.46515263675684,389.3715661903558,445.1160013414757,121,22.31206935670243,34.70981429684721,27.171263627909305,25.288930276246873,3.95924268811864,23.410255570498162,34.034850553292806,-0.790591503092904,0.1322314049586777,374.3965238054668,582.4306839010962,455.9338036763182,389.4977113696874,522.369895982949,392.8240884729592,571.1047922842533
META,"Meta Platforms, Inc.",OK,SEC point-in-time,High,584.59,27.48,21.27329,55,61,21.286909623579547,29.312472873263886,24.610768296737607,24.35632204694817,2.5913634922598856,21.927272727272726,28.579822343783256,-1.2879236381566246,0.0,584.964276455966,805.5067545572916,676.3039127943495,605.0932440270478,747.5145815616511,602.5614545454545,785.3735180071639,121,21.286909623579547,31.430821522290067,26.542410449632015,27.49335641244326,2.7629022190901096,22.191273082386363,29.312472873263886,-1.9070962458335803,0.0,584.964276455966,863.718975432531,729.3854391558878,653.4608861752916,805.309992136484,609.8161843039773,805.5067545572916
AMZN,"Amazon.com, Inc.",OK,SEC point-in-time,High,244.19,7.72,31.63083,67,61,27.801952069440812,36.818687619857045,31.740144037028447,31.73325461063659,2.3693285158311075,29.04742040062217,34.94560635405771,-0.04613713813768135,0.4426229508196721,214.63106997608307,284.2402684252964,245.0339119658596,226.74269582364346,263.3251281080758,224.24608549280313,269.7800810533255,121,27.72524313614126,36.818687619857045,31.671736610114877,31.94774045782574,2.2765609106309874,28.94560575817752,34.73082346896248,-0.017968599005567323,0.4462809917355372,214.0388770110105,284.2402684252964,244.50580663008685,226.9307564000156,262.08085686015806,223.46007645313045,268.1219571803903
AAPL,Apple Inc.,OK,SEC point-in-time,High,290.55,8.25,35.21818,67,61,31.218987959849684,38.15980777324834,34.32021233616655,34.2063305045985,2.097130028706181,31.8341779105271,37.387410087677814,0.42818883499915694,0.6557377049180327,257.5566506687599,314.8184141292988,283.14175177337404,265.840429036548,300.4430745102,262.63196776184856,308.446133223342,121,31.218987959849684,38.15980777324834,34.46880555717656,34.404357466801606,1.7664350813791123,32.125315605839596,36.810989993507036,0.4242298235145881,0.7024793388429752,257.5566506687599,314.8184141292988,284.36764584670664,269.7945564253289,298.9407352680843,265.0338537481767,303.69066744643305
NVDA,NVIDIA Corporation,OK,SEC point-in-time,High,208.19,6.54,31.833334,65,61,31.408883017383705,48.11020520268654,38.37541516938103,37.37551007952008,4.322502525185715,32.903522298675576,44.78367396763392,-1.5134938918514451,0.01639344262295082,205.41409493368943,314.64074202557,250.97521520775192,222.70604869303736,279.24438172246647,215.18903583333827,292.88522774832586,72,31.408883017383705,48.11020520268654,38.231948940457535,37.365305375079714,4.00582481027654,33.026493417176134,44.17734698860012,-1.5973277024103831,0.013888888888888888,205.41409493368943,314.64074202557,250.03694607059228,223.83885181138368,276.2350403298009,215.99326694833192,288.9198493054448
AMD,"Advanced Micro Devices, Inc.",OK,SEC point-in-time,High,475.505,3.0,158.50166,63,61,72.9773582602447,177.87541623975412,117.71516309571238,121.96603451135024,33.973671873618926,75.97358559662442,165.20984086834017,1.2005324904535544,0.8524590163934426,218.9320747807341,533.6262487192623,353.14548928713714,251.22447366628037,455.06650490799393,227.92075678987325,495.6295226050205,121,72.05660262197819,177.87541623975412,107.20751665654535,105.05283571639151,29.21852999343573,75.51697928950472,149.24262375128075,1.7555347019503869,0.9256198347107438,216.16980786593456,533.6262487192623,321.62254996963605,233.96695998932884,409.27813994994324,226.55093786851415,447.72787125384224
AVGO,Broadcom Inc.,OK,SEC point-in-time,High,392.16,6.0,65.36,34,61,57.19493248774063,93.87329577470153,75.1837154692331,79.03509009883652,9.800724438389427,61.29239623309577,83.514618455318,-1.0023458501448754,0.2786885245901639,343.1695949264438,563.2397746482092,451.10229281539864,392.2979461850621,509.9066394457352,367.75437739857466,501.08771073190803,117,57.19493248774063,93.87329577470153,72.7656934765568,71.85744439530923,7.673032529667959,62.51890781097711,82.39649127566095,-0.9651586185673682,0.1623931623931624,343.1695949264438,563.2397746482092,436.59416085934083,390.5559656813331,482.6323560373486,375.11344686586267,494.3789476539657
NFLX,"Netflix, Inc.",OK,SEC point-in-time,High,81.41,3.1,26.261292,67,25,35.93675816954359,42.60474344487245,38.4385770413244,37.671935793910556,2.0227680414547398,36.36521712593409,41.51462479542365,-6.020109469678346,0.0,111.40395032558513,132.0747046791046,119.15958882810564,112.88900789959595,125.43016975661534,112.73217309039568,128.69533686581332,85,3.4895572646419106,42.60474344487245,25.634516728732592,32.68774582934472,15.261035649318671,3.7762739903347233,39.12410992407514,0.04107029730288267,0.3176470588235294,10.817627520389923,132.0747046791046,79.46700185907103,32.15779134618315,126.77621237195892,11.706449370037642,121.28474076463294
