Ticker,Company,Status,Method,Data Quality,Current Price,Current TTM EPS,Current TTM PE,Historical EPS Reports Used,PE_90D_Count,PE_90D_Min,PE_90D_Max,PE_90D_Mean,PE_90D_Median,PE_90D_Std,PE_90D_P10,PE_90D_P90,PE_90D_Current_ZScore,PE_90D_Current_Percentile,Value_90D_Min,Value_90D_Max,Value_90D_Mean,Value_90D_Lower_1Std,Value_90D_Upper_1Std,Value_90D_P10,Value_90D_P90,PE_180D_Count,PE_180D_Min,PE_180D_Max,PE_180D_Mean,PE_180D_Median,PE_180D_Std,PE_180D_P10,PE_180D_P90,PE_180D_Current_ZScore,PE_180D_Current_Percentile,Value_180D_Min,Value_180D_Max,Value_180D_Mean,Value_180D_Lower_1Std,Value_180D_Upper_1Std,Value_180D_P10,Value_180D_P90
GOOG,Alphabet Inc.,OK,SEC point-in-time,High,355.84,19.94,17.845535,38,62,15.988950092309926,30.437834366508152,25.62027915031853,27.185354225513684,4.438954280596195,17.765293858986535,29.358809621710527,-1.751481015315685,0.11290322580645161,318.8196648406599,606.9304172681726,510.86836625735157,422.35561790226336,599.3811146124397,354.2399595481915,585.414663856908,124,15.988950092309926,32.24051702254134,27.23960008078992,28.07631867556082,3.695309153206539,20.776838993232825,30.395042716229263,-2.5421594489972197,0.056451612903225805,318.8196648406599,642.8759094294744,543.1576256109511,469.4731610960127,616.8420901258894,414.29016952506254,606.0771517616115
MSFT,Microsoft Corporation,OK,SEC point-in-time,High,506.06,17.95,28.192757,68,62,21.00178491501581,28.192757524155642,24.150491142482696,23.735416957310267,1.7154752607028187,22.20904704502651,27.120890878337594,2.3563533384102633,0.9838709677419355,376.9820392245338,506.05999755859375,433.5013160075644,402.7085350779488,464.29409693718,398.65239445822584,486.8199912661598,124,21.00178491501581,28.192757524155642,24.439545157541968,24.56234792298503,1.4656724264228407,22.715237753731863,26.500875867851978,2.560743979893394,0.9919354838709677,376.9820392245338,506.05999755859375,438.6898355778783,412.3810155235883,464.9986556321683,407.7385176794869,475.690721827943
META,"Meta Platforms, Inc.",OK,SEC point-in-time,High,594.92,26.53,22.424423,55,62,19.601091974431817,24.77490900213068,21.88808783478052,21.827272727272728,1.1550884262214616,20.460690030184658,23.47803555575284,0.4643239020011185,0.7419354838709677,520.0169700816762,657.278335826527,580.6909702567273,550.0464743090719,611.3354662043826,542.822106500799,622.8722832941229,124,19.601091974431817,29.312472873263886,24.108222040710128,23.050363991477273,2.8469471387233387,20.830981001420454,28.178543863828356,-0.5914402195276433,0.43548387096774194,520.0169700816762,777.6599053276909,639.5911307400397,564.0616231497095,715.12063833037,552.6459259676847,747.5767687073663
AMZN,"Amazon.com, Inc.",OK,SEC point-in-time,High,278.09,12.43,22.372484,68,62,21.848751936626357,32.77511961722488,28.842740808634368,29.310407136615957,2.7977164383506006,23.275725303346565,31.850479345002245,-2.3126921370376334,0.08064516129032258,271.5799865722656,407.39473684210526,358.51526825132515,323.7396529226272,393.29088358002315,289.3172655205978,395.9014582583779,124,21.848751936626357,36.818687619857045,29.91864290974775,29.427033748352926,2.9264632735526193,27.77563351882819,33.39428187414193,-2.5785934093022083,0.04032258064516129,271.5799865722656,457.65628711482304,371.88873136816454,335.51279287790544,408.26466985842353,345.2511246390344,415.0909236955842
AAPL,Apple Inc.,OK,SEC point-in-time,High,308.26,8.71,35.391506,68,62,33.311137275603436,41.171911207296084,37.119713082857075,36.75786865825515,1.8583214338730687,35.251211023215234,40.25326744984772,-0.9299828605297781,0.14516129032258066,290.14000567050596,358.6073466155489,323.31270095168514,307.12672126265073,339.49868064071956,307.03804801220474,350.60595948817365,124,31.218987959849684,41.171911207296084,35.17628303749573,34.821664836357975,2.4716096038934574,32.14202455931072,38.3756656970008,0.08707805721633224,0.5564516129032258,271.91738513029077,358.6073466155489,306.38542525658784,284.85770560667584,327.91314490649984,279.9570339115964,334.252048220877
NVDA,NVIDIA Corporation,OK,SEC point-in-time,High,217.55,6.54,33.264526,65,62,29.098008347141793,48.11020520268654,33.11490694737247,31.91653919073925,4.430431244217337,29.987290106360064,34.352220707611494,0.033770765052005595,0.7580645161290323,190.30097459030733,314.64074202557,216.57149143581594,187.59647109863454,245.54651177299735,196.1168772955948,224.66352342777918,115,29.098008347141793,48.11020520268654,35.657051823488175,34.35834618841524,4.660183753869069,30.538437567297564,42.624081981425384,-0.513397314323026,0.40869565217391307,190.30097459030733,314.64074202557,233.19711892561267,202.71951717530894,263.6747206759164,199.72138169012607,278.761496158522
AMD,"Advanced Micro Devices, Inc.",OK,SEC point-in-time,High,469.56,3.92,119.78571,64,62,120.70951094051254,190.4622862768955,162.47996175509343,167.49180527984117,16.167116894916905,139.22819844230278,179.41180519979508,-2.6408080075499987,0.0,473.1812828868092,746.6121622054303,636.9214500799662,573.5463518518919,700.2965483080405,545.7745378938268,703.2942763831967,124,72.05660262197819,190.4622862768955,127.5399838789103,134.90723770099123,40.356700497142896,75.53509348743367,176.6734399013832,-0.19214340576379094,0.4032258064516129,282.46188227815446,746.6121622054303,499.9567368053284,341.7584708565282,658.1550027541285,296.09756647074,692.5598844134222
AVGO,Broadcom Inc.,OK,SEC point-in-time,High,422.4,5.99,70.51753,34,62,59.97504362845778,93.87329577470153,70.28682262233168,65.33860192322692,9.365926452283182,61.91930228184147,82.82105325025891,0.024632627518879242,0.6774193548387096,359.25051133446215,562.3010416904622,421.01806750776683,364.91616805859053,477.119966956943,370.8966206682304,496.0981089690509,124,57.19493248774063,93.87329577470153,70.49190770352833,68.20335468156284,8.574259522701988,61.64026701509854,82.3504870676855,0.002988280959286001,0.6370967741935484,342.5976456015664,562.3010416904622,422.2465271441347,370.8867126031498,473.6063416851196,369.2251994204403,493.2794175354362
NFLX,"Netflix, Inc.",OK,SEC point-in-time,High,76.29,3.18,23.990566,68,0,,,,,,,,,,,,,,,,,45,29.98418996456582,42.60474344487245,36.6590248747881,37.505928612509244,3.597405567288621,30.591304010082126,40.56363735274362,-3.52155425287129,0.0,95.34972408731932,135.48308415469438,116.57569910182617,105.13594939784836,128.01544880580397,97.28034675206116,128.9923667817247
