Ticker,Company,Status,Method,Data Quality,Current Price,Current TTM EPS,Current TTM PE,Historical EPS Reports Used,PE_90D_Count,PE_90D_Min,PE_90D_Max,PE_90D_Mean,PE_90D_Median,PE_90D_Std,PE_90D_P10,PE_90D_P90,PE_90D_Current_ZScore,PE_90D_Current_Percentile,Value_90D_Min,Value_90D_Max,Value_90D_Mean,Value_90D_Lower_1Std,Value_90D_Upper_1Std,Value_90D_P10,Value_90D_P90,PE_180D_Count,PE_180D_Min,PE_180D_Max,PE_180D_Mean,PE_180D_Median,PE_180D_Std,PE_180D_P10,PE_180D_P90,PE_180D_Current_ZScore,PE_180D_Current_Percentile,Value_180D_Min,Value_180D_Max,Value_180D_Mean,Value_180D_Lower_1Std,Value_180D_Upper_1Std,Value_180D_P10,Value_180D_P90
GOOG,Alphabet Inc.,OK,SEC point-in-time,High,370.73,13.11,28.278416,37,63,25.267346405960915,32.24051702254134,28.955345636734656,29.206290584708892,1.6619841460558815,26.986422913389113,31.19926064462159,-0.4073021023341909,0.36507936507936506,331.25491138214755,422.67317816551696,379.6045812975913,357.8159691427987,401.3931934523839,353.79200439453126,409.022307050989,123,25.267346405960915,34.04738340537852,29.701566599269196,29.35392727477236,1.9822365905626875,27.376841768552993,32.649555413414674,-0.7179519367389001,0.2682926829268293,331.25491138214755,446.36119644451236,389.38753811641914,363.4004164141423,415.374659818696,358.9103955857297,428.0356714698664
MSFT,Microsoft Corporation,OK,SEC point-in-time,High,392.565,16.79,23.38088,67,62,22.31206935670243,27.41190410795666,24.642914085884993,24.57421541107486,1.2331643359003546,23.207505372939583,26.518011516597287,-1.0234111132994765,0.24193548387096775,374.61964449903377,460.2458699725923,413.754527502009,393.04969830224206,434.45935670177596,389.6540152116556,445.23741336366845,122,22.31206935670243,34.70981429684721,26.800806197821245,25.131331509989153,3.8045837699639393,23.333896543921494,34.03058373571968,-0.8988962800137422,0.12295081967213115,374.61964449903377,582.7777820440647,449.9855360614187,386.1065745637241,513.8644975591133,391.77612297244184,571.3735009227335
META,"Meta Platforms, Inc.",OK,SEC point-in-time,High,594.75,27.48,21.643013,55,63,20.617453835227273,29.312472873263886,24.147036090471076,22.834397823874518,2.6883839843586195,21.590945046164773,28.57616075407753,-0.931423154221949,0.12698412698412698,566.5676313920454,805.5067545572916,663.5605517661452,589.6837598759703,737.4373436563201,593.319169868608,785.2728975220506,123,20.617453835227273,31.430821522290067,26.203875092045013,27.25952256560009,2.949849808349889,21.941527432528407,29.3091457033941,-1.546133663868231,0.06504065040650407,566.5676313920454,863.718975432531,720.082487529397,639.020614795942,801.1443602628519,602.9531738458807,805.4153239292699
AMZN,"Amazon.com, Inc.",OK,SEC point-in-time,High,247.55,7.77,31.859716,67,62,27.801952069440812,36.818687619857045,31.663378835418854,31.719497972698306,2.411037645956832,28.907950386675164,34.936540888276895,0.08143264163062355,0.5483870967741935,216.0211675795551,286.08120280628924,246.0244535512045,227.2906910421199,264.75821606028904,224.61477450446603,271.4569227019115,122,27.72524313614126,36.818687619857045,31.56496108675321,31.826555900026168,2.332531065666415,28.867119052947523,34.72357096864921,0.12636698288199427,0.5081967213114754,215.42513916781758,286.08120280628924,245.25974764407243,227.1359812638444,263.38351402430044,224.29751504140225,269.80214642640436
AAPL,Apple Inc.,OK,SEC point-in-time,High,298.84,8.27,36.135426,67,62,31.218987959849684,38.15980777324834,34.56477649129591,34.48382353042415,2.0145793437770902,31.865569488911692,37.381477633053684,0.7796414241790633,0.7258064516129032,258.1810304279569,315.58161028476377,285.85070158301716,269.1901304099806,302.5112727560537,263.52825967329966,309.14482002535397,122,31.218987959849684,38.15980777324834,34.43549234620956,34.42623029342849,1.7206213528385386,32.130885256996635,36.6958458621764,0.9879766114642456,0.7786885245901639,258.1810304279569,315.58161028476377,284.78152170315303,270.5519831151783,299.01106029112776,265.72242107536215,303.4746452801988
NVDA,NVIDIA Corporation,OK,SEC point-in-time,High,209.58,6.52,32.144173,65,62,30.692189612395907,48.11020520268654,37.898231912858684,36.64081495635364,4.684825278144428,32.12436319675416,44.72591882822464,-1.2282334070605418,0.11290322580645161,200.1130762728213,313.6785379215162,247.0964720718386,216.5514112583369,277.64153288534027,209.45084804283712,291.6129907600247,77,30.692189612395907,48.11020520268654,37.79444166572497,37.240815454599804,4.218896779690089,32.46799439785126,44.03346906389508,-1.339276346585569,0.09090909090909091,200.1130762728213,313.6785379215162,246.41975966052678,218.91255265694738,273.92696666410615,211.69132347399017,287.0982182965959
AMD,"Advanced Micro Devices, Inc.",OK,SEC point-in-time,High,524.43,3.01,174.22923,63,62,73.97735595703125,177.87541623975412,124.01323883341952,132.5094316590507,33.57727744203408,76.95094500847583,167.680658059042,1.4955349269538167,0.9838709677419355,222.67184143066405,535.4050028816598,373.2798488885927,272.2122437880701,474.3474539891153,231.62234447551222,504.7187807577164,122,72.05660262197819,177.87541623975412,109.58559646015891,105.87438198145973,31.006468125177772,75.51811131891215,155.64262615266395,2.0848435003582164,0.9918032786885246,216.89037389215432,535.4050028816598,329.8526453450783,236.5231762882932,423.1821144018634,227.30951506992554,468.48430471951843
AVGO,Broadcom Inc.,OK,SEC point-in-time,High,379.26,6.03,62.895523,34,62,57.19493248774063,93.87329577470153,74.99901067785036,78.71540210865163,9.829003352317653,61.29473531920079,83.49376061274063,-1.2314053870982145,0.22580645161290322,344.88544290107603,566.0559735214503,452.2440343874377,392.97514417296225,511.5129246019132,369.6072539747808,503.467376494826,122,57.19493248774063,93.87329577470153,72.38999481009056,71.47694073882994,7.734558769582204,62.375632838199024,82.3754377160621,-1.2275389059592625,0.13114754098360656,344.88544290107603,566.0559735214503,436.51166870484604,389.8722793242654,483.15105808542677,376.1250660143401,496.72388942785443
NFLX,"Netflix, Inc.",OK,SEC point-in-time,High,78.5899,3.1,25.35158,67,21,35.93675816954359,42.60474344487245,38.62337672102367,38.003953172284135,2.163128444509888,36.29248999795422,42.00790465584855,-6.135464010335611,0.0,111.40395032558513,132.0747046791046,119.73246783517337,113.02676965719273,126.43816601315402,112.50671899365808,130.2245044331305,81,3.4895572646419106,42.60474344487245,26.705321994081462,32.86956666486535,14.828142700809977,3.7727652337019304,39.13833859409738,-0.09129545226237379,0.2839506172839506,10.817627520389923,132.0747046791046,82.78649818165253,36.8192558091416,128.75374055416344,11.695572224475985,121.32884964170186
