Ticker,Company,Price,Market Cap,TTM EPS,Forward EPS,TTM PE,Forward PE,PEG,PS,EP,Forward EP,10Y Yield,ERP
GOOG,Alphabet Inc.,341.43,4175666610176.0,19.91,14.85683,17.148668,22.98135,1.24,9.365295,0.05831356354157514,0.04351354596842691,0.04995999813079834,-0.006446452162371434
MSFT,Microsoft Corporation,497.12,3691387289600.0,17.94,23.59268,27.710144,21.070942,1.61,11.12403,0.036087866108786615,0.047458722240102995,0.04995999813079834,-0.002501275890695348
META,"Meta Platforms, Inc.",670.24,1707440472064.0,26.56,34.95966,25.23494,19.171812,0.88,7.48067,0.03962759608498448,0.052159912867032705,0.04995999813079834,0.0021999147362343624
AMZN,"Amazon.com, Inc.",248.42,2679535828992.0,12.42,10.40032,20.00161,23.885803,1.48,3.4544344,0.049995974559214236,0.04186587231301828,0.04995999813079834,-0.00809412581778006
AAPL,Apple Inc.,331.34,4835635625984.0,8.73,9.58285,37.95418,34.57635,2.67,10.358606,0.026347558399227384,0.02892150057342911,0.04995999813079834,-0.021038497557369234
NVDA,NVIDIA Corporation,212.17,5123268935680.0,7.91,15.61489,26.82301,13.587671,0.46,16.910152,0.0372814252721874,0.07359612574822078,0.04995999813079834,0.023636127617422432
AMD,"Advanced Micro Devices, Inc.",504.2,823093886976.0,3.9,15.57069,129.28206,32.38135,0.53,19.927221,0.007735025783419278,0.0308819714399048,0.04995999813079834,-0.01907802669089354
AVGO,Broadcom Inc.,339.27,1619549356032.0,7.83,19.38391,43.329502,17.50266,0.34,18.175945,0.023078963657264126,0.05713417042473547,0.04995999813079834,0.007174172293937124
NFLX,"Netflix, Inc.",77.9,324370890752.0,3.18,3.82091,24.496855,20.387814,1.48,6.7059283,0.040821566110397944,0.04904890885750963,0.04995999813079834,-0.0009110892732887149
